STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00051959,"CRESTED BUTTE, CO US",12/12/65,1.7,-8.9,-8.3
USC00051959,"CRESTED BUTTE, CO US",12/13/65,0.6,-17.2,-7.8
USC00051959,"CRESTED BUTTE, CO US",12/14/65,-1.7,-13.9,-11.1
USC00051959,"CRESTED BUTTE, CO US",12/15/65,-3.3,-20,-8.3
USC00051959,"CRESTED BUTTE, CO US",12/16/65,-1.1,-15.6,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/17/65,-8.3,-24.4,-12.2
USC00051959,"CRESTED BUTTE, CO US",12/18/65,-8.9,-28.9,-18.9
USC00051959,"CRESTED BUTTE, CO US",12/19/65,-6.1,-26.7,-15.6
USC00051959,"CRESTED BUTTE, CO US",12/20/65,-3.9,-24.4,-12.8
USC00051959,"CRESTED BUTTE, CO US",12/21/65,-3.3,-26.1,-11.7
USC00051959,"CRESTED BUTTE, CO US",12/22/65,0,-15.6,-2.8
USC00051959,"CRESTED BUTTE, CO US",12/23/65,-0.6,-5,-3.3
USC00051959,"CRESTED BUTTE, CO US",12/24/65,-2.8,-19.4,-13.3
USC00051959,"CRESTED BUTTE, CO US",12/25/65,2.2,-23.3,0.6
USC00051959,"CRESTED BUTTE, CO US",12/26/65,1.7,-6.7,-6.1
USC00051959,"CRESTED BUTTE, CO US",12/27/65,1.1,-15,-7.2
USC00051959,"CRESTED BUTTE, CO US",12/28/65,0,-18.3,-7.2
USC00051959,"CRESTED BUTTE, CO US",12/29/65,3.3,-13.3,2.2
USC00051959,"CRESTED BUTTE, CO US",12/30/65,3.3,-5,-5
USC00051959,"CRESTED BUTTE, CO US",12/31/65,-2.2,-11.1,-8.3
USC00051959,"CRESTED BUTTE, CO US",1/1/66,-5,-11.1,-10.6
USC00051959,"CRESTED BUTTE, CO US",1/2/66,-10,-31.7,-21.7
USC00051959,"CRESTED BUTTE, CO US",1/3/66,-8.9,-31.7,-21.1
USC00051959,"CRESTED BUTTE, CO US",1/4/66,-6.7,-30,-17.8
USC00051959,"CRESTED BUTTE, CO US",1/5/66,-2.8,-27.2,-15
USC00051959,"CRESTED BUTTE, CO US",1/6/66,-3.3,-21.7,-13.3
USC00051959,"CRESTED BUTTE, CO US",1/7/66,-1.1,-18.9,-6.7
USC00051959,"CRESTED BUTTE, CO US",1/8/66,-1.1,-18.9,-10
USC00051959,"CRESTED BUTTE, CO US",1/9/66,0.6,-15,-3.9
USC00051959,"CRESTED BUTTE, CO US",1/10/66,-0.6,-19.4,-11.1
USC00051959,"CRESTED BUTTE, CO US",1/11/66,1.7,-17.8,-3.3
USC00051959,"CRESTED BUTTE, CO US",1/12/66,-2.8,-22.2,-12.8
USC00051959,"CRESTED BUTTE, CO US",1/13/66,-6.1,-26.1,-13.9
USC00051959,"CRESTED BUTTE, CO US",1/14/66,-3.9,-22.2,-7.2
USC00051959,"CRESTED BUTTE, CO US",1/15/66,-1.7,-13.9,-8.9
USC00051959,"CRESTED BUTTE, CO US",1/16/66,-3.9,-26.1,-16.1
USC00051959,"CRESTED BUTTE, CO US",1/17/66,-5,-30,-17.2
USC00051959,"CRESTED BUTTE, CO US",1/18/66,-6.1,-29.4,-11.7
USC00051959,"CRESTED BUTTE, CO US",1/19/66,-3.3,-21.7,-11.7
USC00051959,"CRESTED BUTTE, CO US",1/20/66,-6.7,-23.3,-9.4
USC00051959,"CRESTED BUTTE, CO US",1/21/66,-9.4,-32.2,-20
USC00051959,"CRESTED BUTTE, CO US",1/22/66,-9.4,-31.7,-17.2
USC00051959,"CRESTED BUTTE, CO US",1/23/66,-6.7,-23.3,-11.7
USC00051959,"CRESTED BUTTE, CO US",1/24/66,-8.9,-27.8,-14.4
USC00051959,"CRESTED BUTTE, CO US",1/25/66,-8.9,-18.9,-12.2
USC00051959,"CRESTED BUTTE, CO US",1/26/66,-5.6,-28.9,-15.6
USC00051959,"CRESTED BUTTE, CO US",1/27/66,-5.6,-25.6,-13.3
USC00051959,"CRESTED BUTTE, CO US",1/28/66,-7.8,-28.3,-14.4
USC00051959,"CRESTED BUTTE, CO US",1/29/66,-1.7,-21.7,-9.4
USC00051959,"CRESTED BUTTE, CO US",1/30/66,-2.8,-21.1,-6.7
USC00051959,"CRESTED BUTTE, CO US",1/31/66,-2.2,-16.1,-7.8
USC00051959,"CRESTED BUTTE, CO US",2/1/66,-3.3,-25,-11.7
USC00051959,"CRESTED BUTTE, CO US",2/2/66,-3.9,-20.6,-10
USC00051959,"CRESTED BUTTE, CO US",2/3/66,-5,-29.4,-13.9
USC00051959,"CRESTED BUTTE, CO US",2/4/66,-1.1,-23.9,-9.4
USC00051959,"CRESTED BUTTE, CO US",2/5/66,-0.6,-20.6,-2.2
USC00051959,"CRESTED BUTTE, CO US",2/6/66,-1.7,-20,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/7/66,-0.6,-12.2,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/8/66,1.7,-9.4,-6.1
USC00051959,"CRESTED BUTTE, CO US",2/9/66,-1.7,-14.4,-11.1
USC00051959,"CRESTED BUTTE, CO US",2/10/66,-6.7,-26.7,-10.6
USC00051959,"CRESTED BUTTE, CO US",2/11/66,-6.7,-30,-15
USC00051959,"CRESTED BUTTE, CO US",2/12/66,-5.6,-25.6,-10.6
USC00051959,"CRESTED BUTTE, CO US",2/13/66,-5,-17.2,-15
USC00051959,"CRESTED BUTTE, CO US",2/14/66,-8.3,-18.9,-11.7
USC00051959,"CRESTED BUTTE, CO US",2/15/66,-6.7,-14.4,-12.2
USC00051959,"CRESTED BUTTE, CO US",2/16/66,-2.8,-30.6,-8.9
USC00051959,"CRESTED BUTTE, CO US",2/17/66,-2.2,-25.6,-12.2
USC00051959,"CRESTED BUTTE, CO US",2/18/66,0,-25.6,-6.1
USC00051959,"CRESTED BUTTE, CO US",2/19/66,1.7,-23.9,-5
USC00051959,"CRESTED BUTTE, CO US",2/20/66,1.1,-20,-4.4
USC00051959,"CRESTED BUTTE, CO US",2/21/66,-0.6,-23.3,-6.1
USC00051959,"CRESTED BUTTE, CO US",2/22/66,-2.8,-23.9,-9.4
USC00051959,"CRESTED BUTTE, CO US",2/23/66,-3.3,-26.1,-10
USC00051959,"CRESTED BUTTE, CO US",2/24/66,-1.1,-27.8,-7.2
USC00051959,"CRESTED BUTTE, CO US",2/25/66,1.1,-15,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/26/66,1.1,-13.9,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/27/66,-1.1,-14.4,-5.6
USC00051959,"CRESTED BUTTE, CO US",2/28/66,1.1,-17.8,-5
USC00051959,"CRESTED BUTTE, CO US",3/1/66,0,-17.8,-1.7
USC00051959,"CRESTED BUTTE, CO US",3/2/66,-1.1,-10.6,-10.6
USC00051959,"CRESTED BUTTE, CO US",3/3/66,-9.4,-16.7,-13.9
USC00051959,"CRESTED BUTTE, CO US",3/4/66,-9.4,-22.2,-13.9
USC00051959,"CRESTED BUTTE, CO US",3/5/66,-3.3,-31.1,-12.2
USC00051959,"CRESTED BUTTE, CO US",3/6/66,2.2,-22.8,-5
USC00051959,"CRESTED BUTTE, CO US",3/7/66,3.9,-11.7,1.1
USC00051959,"CRESTED BUTTE, CO US",3/8/66,6.1,-15.6,3.3
USC00051959,"CRESTED BUTTE, CO US",3/9/66,6.1,-12.2,3.9
USC00051959,"CRESTED BUTTE, CO US",3/10/66,3.9,-13.3,1.1
USC00051959,"CRESTED BUTTE, CO US",3/11/66,6.1,-8.3,0.6
USC00051959,"CRESTED BUTTE, CO US",3/12/66,4.4,-17.2,-1.1
USC00051959,"CRESTED BUTTE, CO US",3/13/66,3.9,-14.4,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/14/66,7.2,-8.9,3.9
USC00051959,"CRESTED BUTTE, CO US",3/15/66,7.2,-10.6,4.4
USC00051959,"CRESTED BUTTE, CO US",3/16/66,10.6,-10,5.6
USC00051959,"CRESTED BUTTE, CO US",3/17/66,6.1,-8.3,-6.7
USC00051959,"CRESTED BUTTE, CO US",3/18/66,4.4,-17.8,2.2
USC00051959,"CRESTED BUTTE, CO US",3/19/66,10,-11.1,6.7
USC00051959,"CRESTED BUTTE, CO US",3/20/66,9.4,-6.7,5.6
USC00051959,"CRESTED BUTTE, CO US",3/21/66,7.8,-2.8,1.7
USC00051959,"CRESTED BUTTE, CO US",3/22/66,3.3,-14.4,-6.7
USC00051959,"CRESTED BUTTE, CO US",3/23/66,0,-25,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/24/66,5.6,-18.3,1.7
USC00051959,"CRESTED BUTTE, CO US",3/25/66,7.8,-12.2,5.6
USC00051959,"CRESTED BUTTE, CO US",3/26/66,9.4,-10.6,5
USC00051959,"CRESTED BUTTE, CO US",3/27/66,10.6,-9.4,7.2
USC00051959,"CRESTED BUTTE, CO US",3/28/66,10.6,-11.1,8.3
USC00051959,"CRESTED BUTTE, CO US",3/29/66,10,-11.1,7.2
USC00051959,"CRESTED BUTTE, CO US",3/30/66,11.7,-8.9,9.4
USC00051959,"CRESTED BUTTE, CO US",3/31/66,12.8,-8.9,9.4
USC00051959,"CRESTED BUTTE, CO US",4/1/66,12.8,-5,10.6
USC00051959,"CRESTED BUTTE, CO US",4/2/66,11.7,-5.6,8.9
USC00051959,"CRESTED BUTTE, CO US",4/3/66,9.4,-5.6,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/4/66,-1.7,-11.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/5/66,2.2,-15,1.1
USC00051959,"CRESTED BUTTE, CO US",4/6/66,8.9,-11.1,7.2
USC00051959,"CRESTED BUTTE, CO US",4/7/66,12.2,-9.4,8.9
USC00051959,"CRESTED BUTTE, CO US",4/8/66,12.2,-6.1,9.4
USC00051959,"CRESTED BUTTE, CO US",4/9/66,13.3,-5.6,10
USC00051959,"CRESTED BUTTE, CO US",4/10/66,10.6,-4.4,1.1
USC00051959,"CRESTED BUTTE, CO US",4/11/66,3.9,-3.3,0.6
USC00051959,"CRESTED BUTTE, CO US",4/12/66,4.4,-12.2,2.8
USC00051959,"CRESTED BUTTE, CO US",4/13/66,7.2,-5,3.9
USC00051959,"CRESTED BUTTE, CO US",4/14/66,9.4,-8.3,7.2
USC00051959,"CRESTED BUTTE, CO US",4/15/66,14.4,-8.3,11.7
USC00051959,"CRESTED BUTTE, CO US",4/16/66,14.4,-5.6,11.1
USC00051959,"CRESTED BUTTE, CO US",4/17/66,12.8,-3.9,8.3
USC00051959,"CRESTED BUTTE, CO US",4/18/66,8.3,-0.6,1.1
USC00051959,"CRESTED BUTTE, CO US",4/19/66,3.9,-7.2,-2.8
USC00051959,"CRESTED BUTTE, CO US",4/20/66,-1.1,-10.6,-2.8
USC00051959,"CRESTED BUTTE, CO US",4/21/66,8.3,-13.9,6.1
USC00051959,"CRESTED BUTTE, CO US",4/22/66,7.2,-5.6,3.3
USC00051959,"CRESTED BUTTE, CO US",4/23/66,9.4,-4.4,6.1
USC00051959,"CRESTED BUTTE, CO US",4/24/66,12.2,-6.1,10.6
USC00051959,"CRESTED BUTTE, CO US",4/25/66,16.1,-4.4,13.3
USC00051959,"CRESTED BUTTE, CO US",4/26/66,16.1,-4.4,13.3
USC00051959,"CRESTED BUTTE, CO US",4/27/66,15.6,-6.1,3.9
USC00051959,"CRESTED BUTTE, CO US",4/28/66,15,-9.4,12.2
USC00051959,"CRESTED BUTTE, CO US",4/29/66,14.4,1.1,12.8
USC00051959,"CRESTED BUTTE, CO US",4/30/66,13.9,-5,12.8
USC00051959,"CRESTED BUTTE, CO US",5/1/66,16.1,-5.6,13.3
USC00051959,"CRESTED BUTTE, CO US",5/2/66,17.8,-4.4,15
USC00051959,"CRESTED BUTTE, CO US",5/3/66,20,-2.8,15.6
USC00051959,"CRESTED BUTTE, CO US",5/4/66,21.7,-1.1,17.8
USC00051959,"CRESTED BUTTE, CO US",5/5/66,23.3,-1.1,21.7
USC00051959,"CRESTED BUTTE, CO US",5/6/66,23.3,0,18.9
USC00051959,"CRESTED BUTTE, CO US",5/7/66,23.3,0,18.9
USC00051959,"CRESTED BUTTE, CO US",5/8/66,22.2,-0.6,13.9
USC00051959,"CRESTED BUTTE, CO US",5/9/66,16.7,2.2,15.6
USC00051959,"CRESTED BUTTE, CO US",5/10/66,17.2,0.6,5
USC00051959,"CRESTED BUTTE, CO US",5/11/66,17.2,0.6,0.6
USC00051959,"CRESTED BUTTE, CO US",5/12/66,12.2,-5.6,1.7
USC00051959,"CRESTED BUTTE, CO US",5/13/66,9.4,-4.4,7.8
USC00051959,"CRESTED BUTTE, CO US",5/14/66,15.6,-3.9,12.8
USC00051959,"CRESTED BUTTE, CO US",5/15/66,16.7,3.9,15.6
USC00051959,"CRESTED BUTTE, CO US",5/16/66,17.2,-1.7,15
USC00051959,"CRESTED BUTTE, CO US",5/17/66,17.8,-1.1,16.1
USC00051959,"CRESTED BUTTE, CO US",5/18/66,17.2,-1.7,12.8
USC00051959,"CRESTED BUTTE, CO US",5/19/66,17.8,-2.2,16.7
USC00051959,"CRESTED BUTTE, CO US",5/20/66,18.9,-3.3,16.1
USC00051959,"CRESTED BUTTE, CO US",5/21/66,19.4,-2.2,6.7
USC00051959,"CRESTED BUTTE, CO US",5/22/66,15.6,2.8,13.9
USC00051959,"CRESTED BUTTE, CO US",5/23/66,15.6,3.3,14.4
USC00051959,"CRESTED BUTTE, CO US",5/24/66,18.3,-3.9,16.1
USC00051959,"CRESTED BUTTE, CO US",5/25/66,21.7,-1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",5/26/66,20.6,0.6,8.9
USC00051959,"CRESTED BUTTE, CO US",5/27/66,19.4,-1.7,12.8
USC00051959,"CRESTED BUTTE, CO US",5/28/66,18.3,-0.6,15.6
USC00051959,"CRESTED BUTTE, CO US",5/29/66,21.1,-0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",5/30/66,21.1,-0.6,17.2
USC00051959,"CRESTED BUTTE, CO US",5/31/66,20.6,2.2,14.4
USC00051959,"CRESTED BUTTE, CO US",6/1/66,18.9,-0.6,15.6
USC00051959,"CRESTED BUTTE, CO US",6/2/66,21.1,-2.2,18.9
USC00051959,"CRESTED BUTTE, CO US",6/3/66,20.6,-2.2,18.9
USC00051959,"CRESTED BUTTE, CO US",6/4/66,20,-2.2,16.7
USC00051959,"CRESTED BUTTE, CO US",6/5/66,19.4,0.6,15
USC00051959,"CRESTED BUTTE, CO US",6/6/66,16.7,-2.8,13.3
USC00051959,"CRESTED BUTTE, CO US",6/7/66,19.4,0.6,16.1
USC00051959,"CRESTED BUTTE, CO US",6/8/66,17.8,2.2,13.9
USC00051959,"CRESTED BUTTE, CO US",6/9/66,19.4,0,13.3
USC00051959,"CRESTED BUTTE, CO US",6/10/66,18.3,2.2,14.4
USC00051959,"CRESTED BUTTE, CO US",6/11/66,17.8,2.8,16.1
USC00051959,"CRESTED BUTTE, CO US",6/12/66,18.9,1.1,16.1
USC00051959,"CRESTED BUTTE, CO US",6/13/66,19.4,-1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",6/14/66,21.1,-1.1,19.4
USC00051959,"CRESTED BUTTE, CO US",6/15/66,22.8,0.6,20
USC00051959,"CRESTED BUTTE, CO US",6/16/66,21.1,2.8,15.6
USC00051959,"CRESTED BUTTE, CO US",6/17/66,18.9,3.9,15.6
USC00051959,"CRESTED BUTTE, CO US",6/18/66,19.4,3.9,15.6
USC00051959,"CRESTED BUTTE, CO US",6/19/66,25,0.6,23.3
USC00051959,"CRESTED BUTTE, CO US",6/20/66,24.4,7.2,16.1
USC00051959,"CRESTED BUTTE, CO US",6/21/66,20.6,6.7,14.4
USC00051959,"CRESTED BUTTE, CO US",6/22/66,19.4,3.9,17.8
USC00051959,"CRESTED BUTTE, CO US",6/23/66,21.1,2.8,20
USC00051959,"CRESTED BUTTE, CO US",6/24/66,22.2,0.6,21.1
USC00051959,"CRESTED BUTTE, CO US",6/25/66,25,0.6,23.3
USC00051959,"CRESTED BUTTE, CO US",6/26/66,23.9,4.4,9.4
USC00051959,"CRESTED BUTTE, CO US",6/27/66,23.9,1.7,16.1
USC00051959,"CRESTED BUTTE, CO US",6/28/66,25.6,2.2,22.8
USC00051959,"CRESTED BUTTE, CO US",6/29/66,25.6,8.3,19.4
USC00051959,"CRESTED BUTTE, CO US",6/30/66,22.2,8.9,18.9
USC00051959,"CRESTED BUTTE, CO US",7/1/66,22.2,8.3,19.4
USC00051959,"CRESTED BUTTE, CO US",7/2/66,22.2,2.8,21.1
USC00051959,"CRESTED BUTTE, CO US",7/3/66,25.6,2.2,22.8
USC00051959,"CRESTED BUTTE, CO US",7/4/66,25.6,1.7,23.9
USC00051959,"CRESTED BUTTE, CO US",7/5/66,26.1,3.9,25.6
USC00051959,"CRESTED BUTTE, CO US",7/6/66,28.9,6.7,26.1
USC00051959,"CRESTED BUTTE, CO US",7/7/66,26.7,2.8,25
USC00051959,"CRESTED BUTTE, CO US",7/8/66,26.7,5,26.1
USC00051959,"CRESTED BUTTE, CO US",7/9/66,30.6,2.2,25
USC00051959,"CRESTED BUTTE, CO US",7/10/66,28.9,6.7,19.4
USC00051959,"CRESTED BUTTE, CO US",7/11/66,25.6,7.2,23.9
USC00051959,"CRESTED BUTTE, CO US",7/12/66,27.2,5.6,25
USC00051959,"CRESTED BUTTE, CO US",7/13/66,26.7,5,19.4
USC00051959,"CRESTED BUTTE, CO US",7/14/66,27.2,5.6,25
USC00051959,"CRESTED BUTTE, CO US",7/15/66,29.4,4.4,18.3
USC00051959,"CRESTED BUTTE, CO US",7/16/66,26.7,4.4,18.9
USC00051959,"CRESTED BUTTE, CO US",7/17/66,28.3,9.4,23.3
USC00051959,"CRESTED BUTTE, CO US",7/18/66,27.8,9.4,25.6
USC00051959,"CRESTED BUTTE, CO US",7/19/66,27.2,7.8,15
USC00051959,"CRESTED BUTTE, CO US",7/20/66,23.9,3.9,17.2
USC00051959,"CRESTED BUTTE, CO US",7/21/66,22.8,10,13.9
USC00051959,"CRESTED BUTTE, CO US",7/22/66,24.4,8.3,16.7
USC00051959,"CRESTED BUTTE, CO US",7/23/66,22.2,7.2,20.6
USC00051959,"CRESTED BUTTE, CO US",7/24/66,22.2,6.1,21.1
USC00051959,"CRESTED BUTTE, CO US",7/25/66,23.9,7.2,22.2
USC00051959,"CRESTED BUTTE, CO US",7/26/66,26.1,6.1,22.8
USC00051959,"CRESTED BUTTE, CO US",7/27/66,26.7,7.8,23.9
USC00051959,"CRESTED BUTTE, CO US",7/28/66,27.2,6.7,24.4
USC00051959,"CRESTED BUTTE, CO US",7/29/66,26.1,7.2,22.8
USC00051959,"CRESTED BUTTE, CO US",7/30/66,28.9,7.2,26.1
USC00051959,"CRESTED BUTTE, CO US",7/31/66,27.2,10,25
USC00051959,"CRESTED BUTTE, CO US",8/1/66,26.1,15,21.1
USC00051959,"CRESTED BUTTE, CO US",8/2/66,24.4,12.8,20
USC00051959,"CRESTED BUTTE, CO US",8/3/66,22.8,10.6,18.9
USC00051959,"CRESTED BUTTE, CO US",8/4/66,21.7,9.4,17.8
USC00051959,"CRESTED BUTTE, CO US",8/5/66,23.3,3.9,21.1
USC00051959,"CRESTED BUTTE, CO US",8/6/66,25,5.6,22.2
USC00051959,"CRESTED BUTTE, CO US",8/7/66,23.9,3.9,22.8
USC00051959,"CRESTED BUTTE, CO US",8/8/66,24.4,3.9,23.3
USC00051959,"CRESTED BUTTE, CO US",8/9/66,25,3.9,23.3
USC00051959,"CRESTED BUTTE, CO US",8/10/66,24.4,1.7,23.3
USC00051959,"CRESTED BUTTE, CO US",8/11/66,24.4,2.2,20.6
USC00051959,"CRESTED BUTTE, CO US",8/12/66,21.7,5,17.8
USC00051959,"CRESTED BUTTE, CO US",8/13/66,22.8,1.1,20.6
USC00051959,"CRESTED BUTTE, CO US",8/14/66,22.8,3.3,20
USC00051959,"CRESTED BUTTE, CO US",8/15/66,26.1,2.2,24.4
USC00051959,"CRESTED BUTTE, CO US",8/16/66,26.7,3.9,16.7
USC00051959,"CRESTED BUTTE, CO US",8/17/66,26.1,3.9,20.6
USC00051959,"CRESTED BUTTE, CO US",8/18/66,25.6,2.8,20.6
USC00051959,"CRESTED BUTTE, CO US",8/19/66,25.6,7.2,16.1
USC00051959,"CRESTED BUTTE, CO US",8/20/66,25,8.3,15
USC00051959,"CRESTED BUTTE, CO US",8/21/66,25,0.6,18.3
USC00051959,"CRESTED BUTTE, CO US",8/22/66,23.9,-1.7,20
USC00051959,"CRESTED BUTTE, CO US",8/23/66,22.8,3.9,18.9
USC00051959,"CRESTED BUTTE, CO US",8/24/66,23.9,0.6,20
USC00051959,"CRESTED BUTTE, CO US",8/25/66,26.7,-1.1,23.3
USC00051959,"CRESTED BUTTE, CO US",8/26/66,26.1,1.1,24.4
USC00051959,"CRESTED BUTTE, CO US",8/27/66,26.1,4.4,22.2
USC00051959,"CRESTED BUTTE, CO US",8/28/66,25.6,-0.6,22.2
USC00051959,"CRESTED BUTTE, CO US",8/29/66,25,1.1,23.3
USC00051959,"CRESTED BUTTE, CO US",8/30/66,24.4,2.8,16.1
USC00051959,"CRESTED BUTTE, CO US",8/31/66,23.9,6.1,12.8
USC00051959,"CRESTED BUTTE, CO US",9/1/66,25.6,3.3,15.6
USC00051959,"CRESTED BUTTE, CO US",9/2/66,18.3,-1.1,13.9
USC00051959,"CRESTED BUTTE, CO US",9/3/66,17.2,0.6,16.1
USC00051959,"CRESTED BUTTE, CO US",9/4/66,23.3,-2.8,18.3
USC00051959,"CRESTED BUTTE, CO US",9/5/66,22.2,-1.1,12.8
USC00051959,"CRESTED BUTTE, CO US",9/6/66,20.6,1.1,12.8
USC00051959,"CRESTED BUTTE, CO US",9/7/66,20,-1.1,17.8
USC00051959,"CRESTED BUTTE, CO US",9/8/66,22.8,-1.7,18.9
USC00051959,"CRESTED BUTTE, CO US",9/9/66,25.6,0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",9/10/66,25,1.1,15.6
USC00051959,"CRESTED BUTTE, CO US",9/11/66,20,-1.1,10
USC00051959,"CRESTED BUTTE, CO US",9/12/66,17.8,4.4,16.7
USC00051959,"CRESTED BUTTE, CO US",9/13/66,17.8,0,16.7
USC00051959,"CRESTED BUTTE, CO US",9/14/66,20.6,-1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",9/15/66,18.9,3.3,11.1
USC00051959,"CRESTED BUTTE, CO US",9/16/66,15.6,-2.2,13.9
USC00051959,"CRESTED BUTTE, CO US",9/17/66,18.3,-1.7,16.7
USC00051959,"CRESTED BUTTE, CO US",9/18/66,22.8,-2.2,20
USC00051959,"CRESTED BUTTE, CO US",9/19/66,23.3,0,21.1
USC00051959,"CRESTED BUTTE, CO US",9/20/66,22.2,0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",9/21/66,26.7,1.1,21.7
USC00051959,"CRESTED BUTTE, CO US",9/22/66,23.9,3.3,21.1
USC00051959,"CRESTED BUTTE, CO US",9/23/66,25,1.7,21.7
USC00051959,"CRESTED BUTTE, CO US",9/24/66,22.2,1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",9/25/66,21.1,1.7,17.2
USC00051959,"CRESTED BUTTE, CO US",9/26/66,19.4,6.1,17.2
USC00051959,"CRESTED BUTTE, CO US",9/27/66,18.9,1.7,15.6
USC00051959,"CRESTED BUTTE, CO US",9/28/66,18.9,0.6,17.2
USC00051959,"CRESTED BUTTE, CO US",9/29/66,20.6,-2.2,17.8
USC00051959,"CRESTED BUTTE, CO US",9/30/66,18.3,-0.6,12.8
USC00051959,"CRESTED BUTTE, CO US",10/1/66,16.1,-7.2,15
USC00051959,"CRESTED BUTTE, CO US",10/2/66,15.6,3.3,11.7
USC00051959,"CRESTED BUTTE, CO US",10/3/66,13.9,-0.6,4.4
USC00051959,"CRESTED BUTTE, CO US",10/4/66,13.3,0,10.6
USC00051959,"CRESTED BUTTE, CO US",10/5/66,15,-3.3,8.3
USC00051959,"CRESTED BUTTE, CO US",10/6/66,14.4,-3.3,12.2
USC00051959,"CRESTED BUTTE, CO US",10/7/66,13.9,-2.8,10
USC00051959,"CRESTED BUTTE, CO US",10/8/66,16.1,-4.4,11.7
USC00051959,"CRESTED BUTTE, CO US",10/9/66,17.8,-3.9,14.4
USC00051959,"CRESTED BUTTE, CO US",10/10/66,19.4,-5,15
USC00051959,"CRESTED BUTTE, CO US",10/11/66,15.6,-2.2,6.7
USC00051959,"CRESTED BUTTE, CO US",10/12/66,13.3,0.6,11.1
USC00051959,"CRESTED BUTTE, CO US",10/13/66,11.7,-1.1,4.4
USC00051959,"CRESTED BUTTE, CO US",10/14/66,9.4,-6.7,0
USC00051959,"CRESTED BUTTE, CO US",10/15/66,8.3,-11.1,6.7
USC00051959,"CRESTED BUTTE, CO US",10/16/66,11.1,-6.1,6.1
USC00051959,"CRESTED BUTTE, CO US",10/17/66,8.9,-5,5
USC00051959,"CRESTED BUTTE, CO US",10/18/66,6.7,-1.7,3.9
USC00051959,"CRESTED BUTTE, CO US",10/19/66,14.4,-8.3,10
USC00051959,"CRESTED BUTTE, CO US",10/20/66,13.9,-6.7,11.1
USC00051959,"CRESTED BUTTE, CO US",10/21/66,12.2,0.6,6.7
USC00051959,"CRESTED BUTTE, CO US",10/22/66,10,-7.2,7.2
USC00051959,"CRESTED BUTTE, CO US",10/23/66,7.2,-1.7,5.6
USC00051959,"CRESTED BUTTE, CO US",10/24/66,13.9,-8.3,11.7
USC00051959,"CRESTED BUTTE, CO US",10/25/66,19.4,-7.8,15
USC00051959,"CRESTED BUTTE, CO US",10/26/66,17.2,-6.7,10
USC00051959,"CRESTED BUTTE, CO US",10/27/66,18.9,-7.2,12.8
USC00051959,"CRESTED BUTTE, CO US",10/28/66,18.3,-6.7,14.4
USC00051959,"CRESTED BUTTE, CO US",10/29/66,16.7,-7.2,12.8
USC00051959,"CRESTED BUTTE, CO US",10/30/66,13.9,-7.2,10
USC00051959,"CRESTED BUTTE, CO US",10/31/66,10.6,-7.8,6.7
USC00051959,"CRESTED BUTTE, CO US",11/1/66,7.2,-6.1,1.1
USC00051959,"CRESTED BUTTE, CO US",11/2/66,11.7,-11.7,7.2
USC00051959,"CRESTED BUTTE, CO US",11/3/66,11.7,-7.8,6.7
USC00051959,"CRESTED BUTTE, CO US",11/4/66,8.3,-11.7,5
USC00051959,"CRESTED BUTTE, CO US",11/5/66,10.6,-10.6,5
USC00051959,"CRESTED BUTTE, CO US",11/6/66,8.3,-7.8,5.6
USC00051959,"CRESTED BUTTE, CO US",11/7/66,6.1,-2.2,3.9
USC00051959,"CRESTED BUTTE, CO US",11/8/66,4.4,-1.7,3.9
USC00051959,"CRESTED BUTTE, CO US",11/9/66,3.3,-10.6,-7.2
USC00051959,"CRESTED BUTTE, CO US",11/10/66,0,-18.3,-5
USC00051959,"CRESTED BUTTE, CO US",11/11/66,3.9,-12.2,-1.1
USC00051959,"CRESTED BUTTE, CO US",11/12/66,1.7,-4.4,0
USC00051959,"CRESTED BUTTE, CO US",11/13/66,5,-16.7,-3.3
USC00051959,"CRESTED BUTTE, CO US",11/14/66,4.4,-15.6,-1.1
USC00051959,"CRESTED BUTTE, CO US",11/15/66,6.1,-14.4,0.6
USC00051959,"CRESTED BUTTE, CO US",11/16/66,6.7,-10,2.2
USC00051959,"CRESTED BUTTE, CO US",11/17/66,5,-10,2.8
USC00051959,"CRESTED BUTTE, CO US",11/18/66,7.2,-10,0.6
USC00051959,"CRESTED BUTTE, CO US",11/19/66,6.7,-12.8,1.7
USC00051959,"CRESTED BUTTE, CO US",11/20/66,5,-11.7,2.2
USC00051959,"CRESTED BUTTE, CO US",11/21/66,7.8,-1.1,2.8
